#READ TERR 1 2
#! WT
338.500	0.500	-0.5	4.250012	2.55532	-1.817944
341.500	0.500	-0.5	4.250141	2.555398	-1.817999
343.500	0.500	-0.5	2.125264	1.973308	-1.20715
344.500	0.500	-0.5	1.062632	1.596073	-0.7778467
345.500	0.500	-0.5	1.062632	1.596073	-0.7778467
346.500	0.500	-0.5	2.125264	1.973308	-1.20715
351.500	0.500	-0.5	2.125264	1.973308	-1.20715
353.500	0.500	-0.5	1.062533	1.595924	-0.7777742
356.500	0.500	-0.5	2.125066	1.973124	-1.207038
358.500	0.500	-0.5	2.125066	1.973124	-1.207038
359.500	0.500	-0.5	1.062533	1.595924	-0.7777742
360.500	0.500	-0.5	2.125066	1.973124	-1.207038
361.500	0.500	-0.5	1.062533	1.595924	-0.7777742
362.500	0.500	-0.5	2.125066	1.973124	-1.207038
363.500	0.500	-0.5	3.187304	2.284235	-1.538406
364.500	0.500	-0.5	4.249739	2.555156	-1.817827
365.500	0.500	-0.5	2.124869	1.972942	-1.206926
368.500	0.500	-0.5	3.187304	2.284235	-1.538406
370.500	0.500	-0.5	1.062435	1.595777	-0.7777024
374.500	0.500	-0.5	4.250306	2.555497	-1.818069
377.500	0.500	-0.5	1.062576	1.59599	-0.7778061
378.500	0.500	-0.5	1.062576	1.59599	-0.7778061
379.500	0.500	-0.5	2.125153	1.973205	-1.207087
384.500	0.500	-0.5	1.062504	1.595881	-0.7777531
388.500	0.500	-0.5	2.125008	1.97307	-1.207005
390.500	0.500	-0.5	1.062504	1.595881	-0.777753
391.500	0.500	-0.5	4.250016	2.555323	-1.817945
392.500	0.500	-0.5	2.125008	1.97307	-1.207005
394.500	0.500	-0.5	2.125008	1.97307	-1.207005
395.500	0.500	-0.5	2.124914	1.972983	-1.206952
396.500	0.500	-0.5	12.74948	4.076651	-3.358432
397.500	0.500	-0.5	62.89466	8.273862	-8.273873
398.500	0.500	-0.5	80.52305	9.596161	-9.596177
399.500	0.500	-0.5	97.10297	10.31677	-10.3168
400.500	0.500	-0.5	104.7499	10.77932	-10.77935
401.500	0.500	-0.5	102.2056	10.49877	-10.49879
402.500	0.500	-0.5	100.2903	10.47962	-10.47964
403.500	0.500	-0.5	96.04052	10.26192	-10.26194
404.500	0.500	-0.5	68.20694	8.608193	-8.608206
405.500	0.500	-0.5	75.64419	9.05555	-9.055565
406.500	0.500	-0.5	66.93488	8.433049	-8.433062
407.500	0.500	-0.5	52.68955	7.802604	-7.802612
408.500	0.500	-0.5	84.14391	9.541167	-9.541185
409.500	0.500	-0.5	68.20704	8.608204	-8.608217
410.500	0.500	-0.5	50.14524	7.410189	-7.410197
411.500	0.500	-0.5	35.27082	6.253577	-6.253582
412.500	0.500	-0.5	44.83295	7.019026	-7.019033
413.500	0.500	-0.5	25.7087	5.380313	-5.380316
414.500	0.500	-0.5	17.20903	4.462865	-4.462866
415.500	0.500	-0.5	19.12425	4.507636	-4.507638
416.500	0.500	-0.5	15.08389	4.20226	-4.202262
417.500	0.500	-0.5	8.4994	3.410386	-2.687938
418.500	0.500	-0.5	7.436975	3.220212	-2.495639
419.500	0.500	-0.5	6.37455	3.017288	-2.288465
420.500	0.500	-0.5	4.2497	2.555133	-1.81781
421.500	0.500	-0.5	4.2497	2.555133	-1.81781
422.500	0.500	-0.5	3.187275	2.284214	-1.538392
423.500	0.500	-0.5	3.187275	2.284214	-1.538392
425.500	0.500	-0.5	2.12485	1.972923	-1.206915
427.500	0.500	-0.5	1.062461	1.595817	-0.7777217
429.500	0.500	-0.5	1.062461	1.595817	-0.7777217
432.500	0.500	-0.5	1.062461	1.595817	-0.7777217
434.500	0.500	-0.5	3.187383	2.284292	-1.538444
436.500	0.500	-0.5	2.124922	1.97299	-1.206956
438.500	0.500	-0.5	2.178398	2.022643	-1.23733
440.500	0.500	-0.5	4.356796	2.619524	-1.863621
444.500	0.500	-0.5	2.178398	2.022643	-1.23733
445.500	0.500	-0.5	3.267597	2.341778	-1.577161
450.500	0.500	-0.5	1.0626	1.596025	-0.777823
452.500	0.500	-0.5	2.125199	1.973248	-1.207114
454.500	0.500	-0.5	1.0626	1.596025	-0.777823
455.500	0.500	-0.5	2.125199	1.973248	-1.207114
457.500	0.500	-0.5	1.0626	1.596025	-0.777823
459.500	0.500	-0.5	3.187703	2.284521	-1.538599
461.500	0.500	-0.5	1.062568	1.595977	-0.7777997
462.500	0.500	-0.5	1.062568	1.595977	-0.7777997
464.500	0.500	-0.5	1.062568	1.595977	-0.7777997
465.500	0.500	-0.5	3.187703	2.284521	-1.538599
469.500	0.500	-0.5	1.062499	1.595873	-0.7777493
470.500	0.500	-0.5	1.062499	1.595873	-0.7777493
471.500	0.500	-0.5	1.062499	1.595873	-0.7777493
473.500	0.500	-0.5	2.124998	1.973061	-1.206999
475.500	0.500	-0.5	2.124998	1.973061	-1.206999
476.500	0.500	-0.5	2.124998	1.973061	-1.206999
477.500	0.500	-0.5	6.374993	3.017498	-2.288625
478.500	0.500	-0.5	4.459308	2.796498	-2.064436
